image_path,pano_id,stview_lat,stview_lng,tree_lat,tree_lng,image_x,image_y,theta,conf,distance_pano
/home/utkarsh/TreeInventorization/data/views/PAaxUN-Pb2mgOrONrCb7ZQ_view4_tree0_box0.jpg,PAaxUN-Pb2mgOrONrCb7ZQ,30.71186962789694,76.80011482075896,30.71209543227694,76.80039988463571,3000.0,3471.0,-60,0.10403647273778915,37.067833782111514
/home/utkarsh/TreeInventorization/data/views/PAaxUN-Pb2mgOrONrCb7ZQ_view7_tree0_box0.jpg,PAaxUN-Pb2mgOrONrCb7ZQ,30.71186962789694,76.80011482075896,30.711673316494036,76.80001391298937,8798.0,3555.0,30,0.24248018860816956,24.010380043325238
/home/utkarsh/TreeInventorization/data/views/PAaxUN-Pb2mgOrONrCb7ZQ_view11_tree0_box1.jpg,PAaxUN-Pb2mgOrONrCb7ZQ,30.71186962789694,76.80011482075896,30.71189840986677,76.80008363149992,12924.0,4404.0,150,0.3219446539878845,5.082803554313737
/home/utkarsh/TreeInventorization/data/views/0qxJ4S1ylEGVD-LpvgPKrw_view3_tree0_box0.jpg,0qxJ4S1ylEGVD-LpvgPKrw,30.71192872947929,76.79989326839501,30.711928238542125,76.799856465953,4627.0,4434.0,-90,0.17635810375213623,4.095264416847578
/home/utkarsh/TreeInventorization/data/views/kVQ3_waNamSyf4OjC7PX5A_view5_tree0_box2.jpg,kVQ3_waNamSyf4OjC7PX5A,30.71214449988553,76.79967655688161,30.712128669205317,76.7996107707488,4072.0,3893.0,-30,0.11301907151937485,6.815766060684766
/home/utkarsh/TreeInventorization/data/views/kVQ3_waNamSyf4OjC7PX5A_view9_tree0_box0.jpg,kVQ3_waNamSyf4OjC7PX5A,30.71214449988553,76.79967655688161,30.71231838161219,76.79993200864993,9886.0,3552.0,90,0.13477885723114014,31.28056408601201
/home/utkarsh/TreeInventorization/data/views/YElERqGvmtlNXt6JaryJaQ_view1_tree0_box0.jpg,YElERqGvmtlNXt6JaryJaQ,30.71207385506857,76.7997467108937,30.71204596414564,76.79978289988192,12858.0,4216.0,-150,0.16789093613624573,5.060304000223425
/home/utkarsh/TreeInventorization/data/views/YElERqGvmtlNXt6JaryJaQ_view2_tree0_box0.jpg,YElERqGvmtlNXt6JaryJaQ,30.71207385506857,76.7997467108937,30.711956505863238,76.79977955646432,817.0,3615.0,-120,0.2813915014266968,13.511732900378217
/home/utkarsh/TreeInventorization/data/views/0DAt108UL0s3xe-__8canQ_view6_tree0_box0.jpg,0DAt108UL0s3xe-__8canQ,30.71252919746994,76.79943819138613,30.712493540637926,76.79960938883639,5179.0,3616.0,0,0.10635621100664139,16.96225427119246
/home/utkarsh/TreeInventorization/data/views/0DAt108UL0s3xe-__8canQ_view7_tree0_box0.jpg,0DAt108UL0s3xe-__8canQ,30.71252919746994,76.79943819138613,30.71233324154093,76.79949516201727,7487.0,3493.0,30,0.1489701122045517,22.459521650358685
